x_des,y_des,psi_des
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.530160844549392607e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.529433619766180641e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.528345714770621644e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.527031536619817498e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.524324762758249907e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.522255904738154086e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.519976818524665152e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.519976818524665152e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.519976818524665152e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.515326412516406762e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.512368414286589857e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.510796054231780872e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.510796054231780872e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.507562422505767774e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.506992228379654186e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.506871994862651221e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.507145528386105049e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.507145528386105049e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.508395329116019035e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.508395329116019035e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.508395329116019035e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.516690179122695437e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.516690179122695437e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.519334251545261694e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.523471086974003352e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.527961405291520247e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.527961405291520247e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.530935188865842900e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.533651538177203122e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.537855365077326564e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.537855365077326564e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.541415412259660833e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.541415412259660833e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.541900079771898469e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.541900079771898469e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.539816798214134863e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.539816798214134863e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.535466179041983459e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.531999837976835810e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.524776225695239074e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.515364681543831082e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.515364681543831082e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.515364681543831082e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.501271179650049969e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.501271179650049969e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.489855840438768730e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.473985292213150000e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.467328705733167205e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.457485837021108122e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.455217394630494709e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.450979803239582200e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.450979803239582200e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.447160777700626344e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.447160777700626344e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.451256563559184087e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.460665061443775059e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.460665061443775059e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.472358976672841546e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.491506097639544226e+00
-4.899999994039535345e+00,-5.999999478459354663e-01,-2.508254705964959808e+00
-4.797707080841064453e+00,-5.310394167900085449e-01,0.000000000000000000e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.637206941842732411e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.634570859613028393e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.630572998038340993e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.630572998038340993e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.630572998038340993e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.625455755582155604e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623659011542897712e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623541381820049923e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623475045591921351e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623475045591921351e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623415522258470078e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623409669748608009e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623322423334489617e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623322423334489617e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623322423334489617e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623419826499360452e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623419826499360452e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623256504955476798e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623334674996576465e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623307306558278373e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623302082557532833e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623302082557532833e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623327590003096343e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623295232972272739e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623295232972272739e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623295232972272739e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623324826181770986e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623275481567535206e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623282027749708645e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623300978517537629e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623269927223103481e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623262435287947003e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623265568608190268e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623286215457189874e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623265247823767243e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623246511236733802e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623246511236733802e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623251947532734052e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623215959371382855e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623220061195794317e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623220061195794317e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623204214903888332e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623226385327329657e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623226385327329657e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623217897301189927e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623217897301189927e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623217897301189927e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623206407870772860e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623223922037204892e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623180473949243030e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623164991436542026e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623184032650404562e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623179142531479657e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623179142531479657e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623158897042768167e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623153395984269443e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623153395984269443e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623153395984269443e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623129551031054829e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623129551031054829e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623067754662967044e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623028173697849574e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623028173697849574e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623009028253028063e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623030374181023250e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623048807516275227e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623023649904085985e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623045509643304074e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623045509643304074e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623033038674865258e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623033038674865258e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623033038674865258e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623009773351953289e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.622961030336966592e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.622961030336966592e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.622929064804155663e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.622976184616517381e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.622961825566795468e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.622961825566795468e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.622946199317636617e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.622946199317636617e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.622950644318692515e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.622950644318692515e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.622950644318692515e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.622870322353495709e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.622865821241630258e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.622848280472543703e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.622852486403485450e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.622864857451026710e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.622864857451026710e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.622864857451026710e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.622855938418824140e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.622855938418824140e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.622856427425320991e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.622856427425320991e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.622877158464069103e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.622877158464069103e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.623308975325159276e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.625150286510611775e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.625150286510611775e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.625150286510611775e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.627001901073544587e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.632665740602619930e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.632665740602619930e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.632665740602619930e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.632665740602619930e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.636849593337761366e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.636849593337761366e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.636970206043203424e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.636979169860901973e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.636979169860901973e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.636960220020546863e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.636966997664216938e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.636939248347612841e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.636939248347612841e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.636939248347612841e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.635150510289760550e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.632657225454161143e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.630935839330916348e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.628848446075434220e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.626930372471565134e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.624497839431046087e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.624497839431046087e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.622767973419916521e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.622767973419916521e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.619484728795764106e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.619484728795764106e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.617631702858153053e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.617631702858153053e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.617475328836365467e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.617716532362895254e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.617716532362895254e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.619281043498890682e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.621174269770085941e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.622025221238068582e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.624089444088803624e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.624089444088803624e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.624089444088803624e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.630682016807424750e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.630682016807424750e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.633601368578313950e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.633601368578313950e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.636320547699652517e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.637406354518678997e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.637406354518678997e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.637791090035311869e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.637478050831353338e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.637478050831353338e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.637478050831353338e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.634504783178794218e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.632747857058949092e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.629238409115369102e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.629238409115369102e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.626875997879405622e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.624414699083057467e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.620485275354079047e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.616333124665910947e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.613941895110285518e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.613941895110285518e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.613941895110285518e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.609526315280804143e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.608388688618604734e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.608354140935285503e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.608768442451107283e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.608768442451107283e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.608768442451107283e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.609647110867894249e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.615987982508355181e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.615987982508355181e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.619248053276352906e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.619248053276352906e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.619248053276352906e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.631140779273454688e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.634782923641538543e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.634782923641538543e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.644490997086507145e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.649022472619617874e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.649022472619617874e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.651361396965989048e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.653845717805453974e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.653845717805453974e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.654038062342715332e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.654038062342715332e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.649948823196021985e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.646468909963349825e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.641766449193052813e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.631948039023204178e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.631948039023204178e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.625115186420939883e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.617145068892546167e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.617145068892546167e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.587051364787958718e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.587051364787958718e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.587051364787958718e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.567360705864375037e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.551698600216812496e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.551698600216812496e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.543315782042095519e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.526472244739316864e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.523448090290886681e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.522247909030390201e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.522772815007052971e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.522772815007052971e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.522772815007052971e+00
-4.999999965727328188e+00,2.300000095367431996e+00,1.532399752137830529e+00
-4.992145061492919922e+00,2.249076843261718750e+00,0.000000000000000000e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624811378871901635e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624811378871901635e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624811378871901635e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624811378871901635e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624811378871901635e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624811378871901635e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624811378871901635e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624721791619437639e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624721791619437639e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624721791619437639e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624300392693671213e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624245053591193866e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624245053591193866e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624271443671317261e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624244172027107247e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624268100913523583e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624268100913523583e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624361393482914639e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624474941198198241e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624474941198198241e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624474941198198241e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624312555047069395e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624260142858595657e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624260142858595657e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624357680506140600e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624478362520243468e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624788486838200985e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624788486838200985e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624829909681432927e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624981644607028652e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624981644607028652e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624981644607028652e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.625253381283860321e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.625253381283860321e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.625232900452153739e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.625232900452153739e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.625288648499976230e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.625283464722703908e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.625407193244396531e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.625438358063096445e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.625458007973624053e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.625458007973624053e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.625458007973624053e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.625369445054441364e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.625369445054441364e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.625224123783247876e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.625224123783247876e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.625447792851571815e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.625347892523475224e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.625385848414805157e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.625370534637808895e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.625291428778450786e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.625216973592582548e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.625216973592582548e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.625216973592582548e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624946262429250776e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624946262429250776e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624840582228741948e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624686239078855454e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624578920091116707e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.624159934863131483e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.622119286638722180e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.620210947098810195e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.620210947098810195e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.615235073238055374e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.591322923887891427e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.591322923887891427e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.584765159787628885e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.580672731689531929e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.579419505535704538e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.579675540861291694e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.579663558895881614e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.579592866714964128e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.579625288472928712e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.579625288472928712e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.579706017402719098e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.579706017402719098e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.579706017402719098e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.579706017402719098e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.586640699174421965e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.586640699174421965e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.600381050039765274e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.609177002492524711e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.609177002492524711e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.623644392798427205e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.635279188877538648e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.635279188877538648e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.635279188877538648e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.682390114198335507e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.682390114198335507e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.706378339522566012e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.722524223060388326e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.750427068064500880e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.766618957099766796e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.792754479707761028e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.792754479707761028e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.821667225821265390e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.837403705512632879e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.837403705512632879e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.837403705512632879e+00
-5.773050700286111336e+00,2.692862212241537989e+00,2.878338179833137556e+00
-6.799999991059301863e+00,3.000000105798244832e+00,2.855487397997265031e+00
-6.799999991059301863e+00,3.000000105798244832e+00,2.855487397997265031e+00
-6.799999991059301863e+00,3.000000105798244832e+00,2.856743790017289175e+00
-6.799999991059301863e+00,3.000000105798244832e+00,2.856715729092938805e+00
-6.799999991059301863e+00,3.000000105798244832e+00,2.856715729092938805e+00
-6.799999991059301863e+00,3.000000105798244832e+00,2.856715729092938805e+00
