x,y,yaw
-1.290585517883300781e+00,-5.354298949241638184e-01,-2.724019021851198374e+00
-1.290585517883300781e+00,-5.354298949241638184e-01,-2.724019021851198374e+00
-1.326200485229492188e+00,-5.509335994720458984e-01,-2.754583841157518087e+00
-1.326200485229492188e+00,-5.509335994720458984e-01,-2.754583841157518087e+00
-1.407009005546569824e+00,-5.813889503479003906e-01,-2.824651480365232281e+00
-1.407009005546569824e+00,-5.813889503479003906e-01,-2.824651480365232281e+00
-1.444703698158264160e+00,-5.936048626899719238e-01,-2.848060612630844091e+00
-1.473048806190490723e+00,-6.020525097846984863e-01,-2.862650642907036413e+00
-1.473048806190490723e+00,-6.020525097846984863e-01,-2.862650642907036413e+00
-1.518771409988403320e+00,-6.147140860557556152e-01,-2.877353674641738746e+00
-1.544627904891967773e+00,-6.213719844818115234e-01,-2.880363483635767885e+00
-1.588212013244628906e+00,-6.331553459167480469e-01,-2.879253395659640002e+00
-1.588212013244628906e+00,-6.331553459167480469e-01,-2.879253395659640002e+00
-1.632146000862121582e+00,-6.450610756874084473e-01,-2.869434854787458633e+00
-1.632146000862121582e+00,-6.450610756874084473e-01,-2.869434854787458633e+00
-1.632146000862121582e+00,-6.450610756874084473e-01,-2.869434854787458633e+00
-1.741168975830078125e+00,-6.798492670059204102e-01,-2.793035756538314818e+00
-1.741168975830078125e+00,-6.798492670059204102e-01,-2.793035756538314818e+00
-1.764753341674804688e+00,-6.887135505676269531e-01,-2.772571795846532350e+00
-1.803073763847351074e+00,-7.042770981788635254e-01,-2.737021925585388704e+00
-1.830246090888977051e+00,-7.163143157958984375e-01,-2.712839373934930798e+00
-1.867852807044982910e+00,-7.343950271606445312e-01,-2.676826944850399403e+00
-1.867852807044982910e+00,-7.343950271606445312e-01,-2.676826944850399403e+00
-1.891343235969543457e+00,-7.465828061103820801e-01,-2.652576706653509753e+00
-1.930830001831054688e+00,-7.684116959571838379e-01,-2.620264597077075042e+00
-1.930830001831054688e+00,-7.684116959571838379e-01,-2.620264597077075042e+00
-1.930830001831054688e+00,-7.684116959571838379e-01,-2.620264597077075042e+00
-1.978560209274291992e+00,-7.970648407936096191e-01,-2.601764934409851016e+00
-2.045844554901123047e+00,-8.374004364013671875e-01,-2.605598662179535729e+00
-2.045844554901123047e+00,-8.374004364013671875e-01,-2.605598662179535729e+00
-2.079921722412109375e+00,-8.574246168136596680e-01,-2.620680525628978685e+00
-2.079921722412109375e+00,-8.574246168136596680e-01,-2.620680525628978685e+00
-2.098442554473876953e+00,-8.679841756820678711e-01,-2.627690317768881734e+00
-2.098442554473876953e+00,-8.679841756820678711e-01,-2.627690317768881734e+00
-2.164266586303710938e+00,-9.038198590278625488e-01,-2.671916706776269912e+00
-2.164266586303710938e+00,-9.038198590278625488e-01,-2.671916706776269912e+00
-2.183018445968627930e+00,-9.132009148597717285e-01,-2.690800650178472253e+00
-2.221007347106933594e+00,-9.308242797851562500e-01,-2.727602988160558350e+00
-2.221007347106933594e+00,-9.308242797851562500e-01,-2.727602988160558350e+00
-2.221007347106933594e+00,-9.308242797851562500e-01,-2.727602988160558350e+00
-2.298931598663330078e+00,-9.620205163955688477e-01,-2.798070442934347035e+00
-2.298931598663330078e+00,-9.620205163955688477e-01,-2.798070442934347035e+00
-2.335667848587036133e+00,-9.745321273803710938e-01,-2.829770561306537147e+00
-2.362432003021240234e+00,-9.829231500625610352e-01,-2.854437352732208222e+00
-2.405308723449707031e+00,-9.947452545166015625e-01,-2.889714739145541778e+00
-2.405308723449707031e+00,-9.947452545166015625e-01,-2.889714739145541778e+00
-2.405308723449707031e+00,-9.947452545166015625e-01,-2.889714739145541778e+00
-2.431735992431640625e+00,-1.001149535179138184e+00,-2.910354387910605745e+00
