x,y,yaw
-3.676681756973266602e+00,-1.915490180253982544e-01,3.129699299312210137e+00
-3.676875829696655273e+00,-1.839953511953353882e-01,-3.006491137236974254e+00
-3.677411079406738281e+00,-1.775957942008972168e-01,-2.871730066831457151e+00
-3.678803682327270508e+00,-1.740376949310302734e-01,-2.794119862432593138e+00
-3.680115938186645508e+00,-1.709714531898498535e-01,-2.728994465424863236e+00
-3.681548833847045898e+00,-1.679420322179794312e-01,-2.662054597331435346e+00
-3.682514905929565430e+00,-1.665640920400619507e-01,-2.627801496918075408e+00
-3.683141469955444336e+00,-1.651061922311782837e-01,-2.594583648769529738e+00
-3.683627605438232422e+00,-1.638912707567214966e-01,-2.571520721961201517e+00
-3.684421300888061523e+00,-1.629354357719421387e-01,-2.545334676287061448e+00
-3.684918642044067383e+00,-1.619438380002975464e-01,-2.522684685079945588e+00
-3.688714504241943359e+00,-1.627077162265777588e-01,-2.489112250271831250e+00
-3.698407411575317383e+00,-1.689177006483078003e-01,-2.471172837842292136e+00
-3.718210220336914062e+00,-1.842872500419616699e-01,-2.456248014376017252e+00
-3.745510339736938477e+00,-2.066622525453567505e-01,-2.454283479093070319e+00
-3.764063119888305664e+00,-2.217218130826950073e-01,-2.454008754610327969e+00
-3.784880399703979492e+00,-2.385521382093429565e-01,-2.454127580868681768e+00
-3.800537824630737305e+00,-2.510936856269836426e-01,-2.454508220631270277e+00
-3.814054965972900391e+00,-2.623933255672454834e-01,-2.458830936174175807e+00
-3.827774763107299805e+00,-2.734396457672119141e-01,-2.459734043938412551e+00
-3.834716558456420898e+00,-2.792101502418518066e-01,-2.461268679220292466e+00
-3.849382400512695312e+00,-2.910321056842803955e-01,-2.465553110383298829e+00
-3.857719421386718750e+00,-2.980443537235260010e-01,-2.468557344025352762e+00
-3.864059209823608398e+00,-3.033361732959747314e-01,-2.472000677263245016e+00
-3.870677947998046875e+00,-3.088231086730957031e-01,-2.469245759293843712e+00
-3.876281261444091797e+00,-3.131000697612762451e-01,-2.468950079984237433e+00
-3.880146980285644531e+00,-3.157925605773925781e-01,-2.465368272541986983e+00
-3.880714893341064453e+00,-3.148370087146759033e-01,-2.441668443902158980e+00
-3.881273746490478516e+00,-3.138615787029266357e-01,-2.419437759626766216e+00
-3.882247686386108398e+00,-3.131479322910308838e-01,-2.394573247606205157e+00
-3.886751413345336914e+00,-3.150044381618499756e-01,-2.357306498788436233e+00
-3.895900964736938477e+00,-3.228241205215454102e-01,-2.338980101401648692e+00
-3.914408206939697266e+00,-3.416222631931304932e-01,-2.323840765625713178e+00
-3.938959836959838867e+00,-3.673317134380340576e-01,-2.319280429958149981e+00
-3.953727245330810547e+00,-3.833549022674560547e-01,-2.316626986377341879e+00
-3.972522735595703125e+00,-4.034227728843688965e-01,-2.317541221238565541e+00
-3.982900619506835938e+00,-4.148012101650238037e-01,-2.317493924184562459e+00
-3.996341228485107422e+00,-4.291129112243652344e-01,-2.317406098480415455e+00
-4.006631851196289062e+00,-4.405226111412048340e-01,-2.318048253196166364e+00
-4.016870975494384766e+00,-4.514528512954711914e-01,-2.319817104942368591e+00
-4.025530338287353516e+00,-4.607872962951660156e-01,-2.319949579528864714e+00
-4.032764911651611328e+00,-4.689617753028869629e-01,-2.321912963201230973e+00
-4.039737224578857422e+00,-4.761198759078979492e-01,-2.321252211283582945e+00
-4.046750068664550781e+00,-4.832553267478942871e-01,-2.318592354887009765e+00
-4.053075790405273438e+00,-4.896559715270996094e-01,-2.328823400288623002e+00
-4.056164741516113281e+00,-4.936647415161132812e-01,-2.322530299031565715e+00
-4.058902263641357422e+00,-4.976318478584289551e-01,-2.335525351660205473e+00
-4.057362556457519531e+00,-4.983364641666412354e-01,-2.367646811964201348e+00
-4.056036472320556641e+00,-5.000411272048950195e-01,-2.409911227057569327e+00
-4.054675579071044922e+00,-5.011893510818481445e-01,-2.447365963558299384e+00
-4.053955554962158203e+00,-5.021503567695617676e-01,-2.471153868419869504e+00
-4.053611278533935547e+00,-5.029575228691101074e-01,-2.488743904788440098e+00
-4.053761005401611328e+00,-5.051369667053222656e-01,-2.528463050875618290e+00
-4.063832759857177734e+00,-5.131423473358154297e-01,-2.545902521102859861e+00
-4.081153392791748047e+00,-5.254431366920471191e-01,-2.561656173882915777e+00
-4.104959011077880859e+00,-5.412774682044982910e-01,-2.566662509224610034e+00
-4.132922172546386719e+00,-5.587859749794006348e-01,-2.563911157869163571e+00
-4.152817249298095703e+00,-5.714308619499206543e-01,-2.561712961995870508e+00
-4.172676563262939453e+00,-5.844399929046630859e-01,-2.557432264850222126e+00
-4.184627056121826172e+00,-5.919746160507202148e-01,-2.556363333316829412e+00
-4.199189186096191406e+00,-6.016504764556884766e-01,-2.556352855393666523e+00
-4.212225437164306641e+00,-6.098278164863586426e-01,-2.555081165568608093e+00
-4.220807552337646484e+00,-6.153496503829956055e-01,-2.552935238613505575e+00
-4.229924678802490234e+00,-6.215060949325561523e-01,-2.552698981003400203e+00
-4.239046096801757812e+00,-6.269957423210144043e-01,-2.547568151658190949e+00
-4.245664596557617188e+00,-6.314592957496643066e-01,-2.547451507720149166e+00
-4.253010749816894531e+00,-6.365863084793090820e-01,-2.549273765182159757e+00
-4.258040904998779297e+00,-6.395025253295898438e-01,-2.543568535085803717e+00
-4.262750148773193359e+00,-6.433918476104736328e-01,-2.549256218275764763e+00
-4.264262199401855469e+00,-6.487028002738952637e-01,-2.622290276022792632e+00
-4.261750221252441406e+00,-6.562257409095764160e-01,-2.790907881243043676e+00
-4.259677886962890625e+00,-6.625288724899291992e-01,-2.929569326835203658e+00
-4.258802413940429688e+00,-6.730588078498840332e-01,-3.137182679439319166e+00
-4.259146690368652344e+00,-6.778748631477355957e-01,3.047823962895816585e+00
-4.260126113891601562e+00,-6.849150657653808594e-01,2.889773836147282893e+00
-4.261270046234130859e+00,-6.883967518806457520e-01,2.813297418974409325e+00
-4.263502597808837891e+00,-6.930485963821411133e-01,2.709129135980404612e+00
-4.264218807220458984e+00,-6.950647830963134766e-01,2.664615645787261400e+00
-4.265124320983886719e+00,-6.972683668136596680e-01,2.615564990519025024e+00
-4.266226768493652344e+00,-6.985865831375122070e-01,2.582244725068198576e+00
-4.266658306121826172e+00,-6.994239091873168945e-01,2.563716901242712787e+00
-4.267190933227539062e+00,-7.006338238716125488e-01,2.536723105866808936e+00
-4.268083572387695312e+00,-7.019470334053039551e-01,2.506585523231023238e+00
-4.270167827606201172e+00,-7.020118236541748047e-01,2.480349516099405349e+00
-4.282661437988281250e+00,-6.932889819145202637e-01,2.455860462380099918e+00
-4.300045967102050781e+00,-6.800299286842346191e-01,2.442350663896878160e+00
-4.321866989135742188e+00,-6.616786718368530273e-01,2.440361000634671207e+00
-4.342495918273925781e+00,-6.438366770744323730e-01,2.443279219540727354e+00
-4.360197544097900391e+00,-6.287493705749511719e-01,2.447617852518561676e+00
-4.375527381896972656e+00,-6.158071160316467285e-01,2.450849755484316717e+00
-4.391178607940673828e+00,-6.025765538215637207e-01,2.454000440111826720e+00
-4.402931690216064453e+00,-5.929954648017883301e-01,2.455047687546825230e+00
-4.413353443145751953e+00,-5.842887163162231445e-01,2.457128934140315302e+00
-4.419791221618652344e+00,-5.787483453750610352e-01,2.458199493614120712e+00
-4.431638717651367188e+00,-5.694342851638793945e-01,2.460993079690507734e+00
-4.438776493072509766e+00,-5.635070204734802246e-01,2.462698310599753526e+00
-4.446311473846435547e+00,-5.571414828300476074e-01,2.466385148200305188e+00
-4.452753067016601562e+00,-5.513406395912170410e-01,2.469513981885533838e+00
-4.457632064819335938e+00,-5.472604036331176758e-01,2.470774649994267769e+00
-4.460864067077636719e+00,-5.451767444610595703e-01,2.467215379653993068e+00
-4.461019992828369141e+00,-5.465849637985229492e-01,2.441685460389365403e+00
-4.461459636688232422e+00,-5.479517579078674316e-01,2.416433582135057989e+00
-4.464119911193847656e+00,-5.472259521484375000e-01,2.388092981949271554e+00
-4.474062442779541016e+00,-5.390503406524658203e-01,2.363041035567706061e+00
-4.492291450500488281e+00,-5.216743946075439453e-01,2.346132078587824132e+00
-4.516230106353759766e+00,-4.971179068088531494e-01,2.337494737363932984e+00
-4.531630516052246094e+00,-4.808443486690521240e-01,2.340786159098792396e+00
-4.547110557556152344e+00,-4.644995927810668945e-01,2.342127659832399900e+00
-4.563059806823730469e+00,-4.483703672885894775e-01,2.341113161725063563e+00
-4.575317859649658203e+00,-4.353335201740264893e-01,2.342257779917141569e+00
-4.586064338684082031e+00,-4.244689047336578369e-01,2.342135515533035672e+00
-4.596275329589843750e+00,-4.139477610588073730e-01,2.342912600569565740e+00
-4.603075027465820312e+00,-4.073134362697601318e-01,2.341858759879468899e+00
-4.610368251800537109e+00,-4.001511335372924805e-01,2.339402399141075506e+00
-4.618024826049804688e+00,-3.923632502555847168e-01,2.339466835892125118e+00
-4.624124050140380859e+00,-3.855211436748504639e-01,2.343200279163916377e+00
-4.630410671234130859e+00,-3.790675699710845947e-01,2.342657654234575837e+00
-4.634783267974853516e+00,-3.746643066406250000e-01,2.340882333853453900e+00
-4.639853000640869141e+00,-3.713474273681640625e-01,2.320613712952479091e+00
-4.645062923431396484e+00,-3.717687726020812988e-01,2.234437132318579877e+00
-4.650670051574707031e+00,-3.753620088100433350e-01,2.094245264876010815e+00
-4.657208442687988281e+00,-3.787131905555725098e-01,1.941058358670376016e+00
-4.661299228668212891e+00,-3.804609775543212891e-01,1.847503270771058581e+00
-4.664701461791992188e+00,-3.813737928867340088e-01,1.777693352546555694e+00
-4.666985988616943359e+00,-3.817544281482696533e-01,1.730964780397960645e+00
-4.670043468475341797e+00,-3.823273181915283203e-01,1.682099412097489477e+00
-4.672697067260742188e+00,-3.828368186950683594e-01,1.664823706818940430e+00
-4.673881530761718750e+00,-3.828775882720947266e-01,1.639648273727101646e+00
-4.674372196197509766e+00,-3.826762735843658447e-01,1.601465491702754207e+00
-4.675599575042724609e+00,-3.827776908874511719e-01,1.575326651724945570e+00
-4.676980495452880859e+00,-3.808187246322631836e-01,1.544728780238603605e+00
-4.676912307739257812e+00,-3.648254871368408203e-01,1.519055418282124315e+00
-4.675867080688476562e+00,-3.421420753002166748e-01,1.503155778063155701e+00
-4.674770832061767578e+00,-3.182100057601928711e-01,1.497056871641440523e+00
-4.672333240509033203e+00,-2.860677838325500488e-01,1.498432609472488686e+00
-4.670591831207275391e+00,-2.626577615737915039e-01,1.499703483201524357e+00
-4.668979644775390625e+00,-2.391523569822311401e-01,1.501441846079783815e+00
-4.668084144592285156e+00,-2.245995253324508667e-01,1.500749661158597092e+00
-4.667819499969482422e+00,-2.080643773078918457e-01,1.514172119564578978e+00
-4.666075706481933594e+00,-1.944727003574371338e-01,1.500469539066886959e+00
-4.666117191314697266e+00,-1.828946322202682495e-01,1.512543709021879401e+00
-4.665267467498779297e+00,-1.711875796318054199e-01,1.511836300662384502e+00
-4.664595127105712891e+00,-1.622005552053451538e-01,1.508441102405480905e+00
-4.664136886596679688e+00,-1.531556695699691772e-01,1.503805044352707121e+00
-4.663249492645263672e+00,-1.464359462261199951e-01,1.498285868015615030e+00
-4.663226604461669922e+00,-1.395810842514038086e-01,1.499170665985593232e+00
-4.664285182952880859e+00,-1.365420967340469360e-01,1.475921960286584955e+00
-4.667761325836181641e+00,-1.369952857494354248e-01,1.408332069065192371e+00
-4.669116973876953125e+00,-1.357782334089279175e-01,1.344225760887693966e+00
-4.671280384063720703e+00,-1.357169002294540405e-01,1.301978977796220072e+00
-4.672833919525146484e+00,-1.351625323295593262e-01,1.294830014294169551e+00
-4.674305915832519531e+00,-1.349000930786132812e-01,1.263354607374017391e+00
-4.675662040710449219e+00,-1.347083449363708496e-01,1.236357465765368424e+00
-4.675082206726074219e+00,-1.303023397922515869e-01,1.210756630177712623e+00
